,depth,num,rpc_type,percentage
757,17,119,rpc,0.10924369747899157
758,2,133,memcached,0.8954660169587715
759,4,1422,memcached,0.9997655883731841
760,6,251,memcached,0.7204864751520236
761,4,693,db,0.4444444444444444
762,7,512,db,0.17578125
763,14,434,db,0.06682027649769585
764,16,118,db,0.05084745762711864
765,17,119,db,0.01680672268907563
766,3,307,mq,0.0012603289280991225
767,9,56,mq,0.090776831315875
768,2,133,rpc,0.07601320374106005
769,3,301,rpc,0.018961540135501744
770,3,307,rpc,0.01711207164348656
771,3,411,rpc,0.00917872284627826
772,4,693,rpc,0.05555555555555555
773,6,660,rpc,0.07272727272727274
774,7,512,rpc,0.4892578125
775,8,211,rpc,0.6810705324783941
776,17,229,rpc,1.0
777,1,1067,memcached,0.8997188378631678
778,3,307,memcached,0.9724192102530372
779,4,693,memcached,0.5
780,4,1111,memcached,0.9666966696669668
781,6,660,memcached,0.9035353535353536
782,7,512,memcached,0.3173828125
783,8,211,memcached,0.08419291887371061
784,9,56,memcached,0.13975733361463466
785,16,118,memcached,0.7593220338983051
786,17,119,memcached,0.8655462184873949
787,2,133,db,0.02430291757267727
788,3,307,db,0.008130009141822483
789,3,411,db,0.006432390693066441
790,6,660,db,0.006565656565656565
791,9,56,db,0.22123144070255
792,1,475,http,8.097165991902834e-05
793,1,475,mq,0.00777327935222672
794,9,2380,mq,0.1134453781512605
795,13,301,mq,0.10963455149501662
796,20,62,mq,0.006886777387416172
797,1,475,rpc,0.0597570850202429
798,3,811,rpc,0.004192355117139336
799,4,69,rpc,0.16394745947602113
800,7,191,rpc,0.2756390514320912
801,15,270,rpc,0.1
802,2,1428,memcached,1.0
803,3,811,memcached,0.9931360460337032
804,7,191,memcached,0.33446258084385583
805,9,517,memcached,0.6324951644100579
806,7,320,db,0.2770833333333333
807,7,580,db,0.01896551724137931
808,7,674,db,0.016320474777448073
809,8,416,db,0.02644230769230769
810,9,517,db,0.2843326885880077
811,20,62,db,0.30447540721814176
812,4,69,http,0.00024563989191844765
813,3,811,mq,0.0004932182490752158
814,4,69,mq,0.015182130094056237
815,6,1404,mq,0.0003561253561253561
816,7,191,mq,0.0249461040960887
817,15,44,mq,0.2942006269592477
818,15,270,mq,0.03209876543209877
819,16,918,mq,0.1721132897603486
820,6,315,rpc,0.07264239028944909
821,6,1404,rpc,0.14636752136752135
822,7,363,rpc,0.4820936639118457
823,7,580,rpc,0.9793103448275862
824,7,674,rpc,0.9821958456973294
825,8,437,rpc,0.8152173913043478
826,15,44,rpc,0.21614420062695927
827,20,62,rpc,0.580864739699776
828,1,475,memcached,0.9253441295546558
829,4,69,memcached,0.6633729790836312
830,6,1404,memcached,0.7820512820512819
831,7,363,memcached,0.3705234159779615
832,7,674,memcached,0.001483679525222552
833,9,637,memcached,0.0031397174254317113
834,9,2380,memcached,0.6995798319327731
835,15,270,memcached,0.3938271604938272
836,16,918,memcached,0.8202614379084967
837,1,475,db,0.007044534412955466
838,3,811,db,0.0021783806000822046
839,8,437,db,0.09439359267734554
840,9,2380,db,0.1869747899159664
841,6,315,mq,0.1290382819794584
842,7,363,mq,0.06473829201101929
843,9,517,mq,0.08317214700193422
844,7,320,rpc,0.7177083333333334
845,8,416,rpc,0.971153846153846
846,9,637,rpc,0.979591836734694
847,13,301,rpc,0.1142857142857143
848,6,315,memcached,0.3878618113912231
849,7,320,memcached,0.005208333333333333
850,7,580,memcached,0.0017241379310344827
851,8,416,memcached,0.002403846153846154
852,8,437,memcached,0.09038901601830662
853,13,301,memcached,0.7302325581395349
854,15,44,memcached,0.23056426332288396
855,20,62,memcached,0.10777307569466524
856,4,69,db,0.15725179145437307
857,6,315,db,0.4104575163398693
858,6,1404,db,0.07122507122507123
859,7,191,db,0.3649522636279641
860,7,363,db,0.08264462809917356
861,9,637,db,0.01726844583987441
862,13,301,db,0.045847176079734216
863,15,44,db,0.2590909090909093
864,15,270,db,0.4740740740740741
865,16,918,db,0.007625272331154684
866,9,158,mq,0.013384519609877566
867,10,1261,mq,0.1153846153846154
868,14,693,mq,0.08802308802308803
869,4,1072,rpc,0.002798507462686567
870,6,210,rpc,0.15546218487394953
871,9,158,rpc,0.10334094210417097
872,1,876,memcached,0.4492009132420092
873,4,851,memcached,0.9167156286721504
874,6,413,memcached,0.8093220338983051
875,10,2288,memcached,0.6944930069930071
876,6,210,db,0.5282212885154064
877,9,158,db,0.6352977796223285
878,14,693,db,0.06782106782106782
879,1,876,mq,0.001141552511415525
880,4,851,mq,0.0413728946337642
881,6,210,mq,0.022619047619047625
882,7,1509,mq,0.11530815109343935
883,1,600,rpc,0.03136363636363637
884,1,876,rpc,0.5114155251141552
885,6,1496,rpc,0.011363636363636364
886,21,61,rpc,0.5777027027027036
887,1,600,memcached,0.9686363636363636
888,4,1072,memcached,0.9972014925373134
889,6,210,memcached,0.2936974789915965
890,6,1496,memcached,0.981951871657754
891,7,1509,memcached,0.7852882703777336
892,9,158,memcached,0.2479767586636232
893,14,693,memcached,0.8441558441558441
894,4,851,db,0.03828828828828828
895,6,413,db,0.1682808716707022
896,6,1496,db,0.0066844919786096255
897,10,1261,db,0.2315622521808089
898,6,413,mq,0.01694915254237288
899,7,106,mq,0.11096504794308693
900,10,2288,mq,0.11232517482517483
901,21,61,mq,0.007365972529906958
902,4,851,rpc,0.0036231884057971015
903,6,413,rpc,0.005447941888619854
904,7,106,rpc,0.3441076399628828
905,7,106,memcached,0.3598051345499537
906,10,1261,memcached,0.6530531324345757
907,21,61,memcached,0.1082188746123171
908,1,876,db,0.03824200913242009
909,7,106,db,0.18512217754407667
910,7,1509,db,0.09940357852882704
911,10,2288,db,0.19318181818181807
912,21,61,db,0.30671245015507315
913,6,1758,mq,1.0
914,13,42,mq,0.35764507145139873
915,13,101,mq,0.059772643931059785
916,14,275,mq,0.08636363636363636
917,1,281,rpc,0.042360234186660566
918,7,109,rpc,0.3972690420311499
919,9,500,rpc,0.5577142857142857
920,13,42,rpc,0.10523672556270827
921,13,101,rpc,0.1805097176384305
922,1,281,memcached,0.9527034783606928
923,5,526,memcached,0.3707224334600761
924,9,238,memcached,0.9424214130096482
925,6,511,db,0.3146771037181996
926,14,275,db,0.27
927,1,281,http,0.0006887842957180577
928,6,511,mq,0.044618395303326806
929,6,1187,mq,1.0
930,9,238,mq,0.0018674136321195146
931,9,500,mq,0.044571428571428574
932,14,275,rpc,0.06272727272727273
933,7,1653,memcached,0.6346037507562009
934,14,275,memcached,0.5809090909090908
935,1,281,db,0.002496843071977959
936,7,109,db,0.2067420524855984
937,13,42,db,0.32942975848057343
938,13,101,db,0.3734873487348736
939,1,281,mq,0.0017506600849500624
940,5,526,mq,0.031051964512040564
941,7,109,mq,0.1472157030083209
942,7,1653,mq,0.09679370840895342
943,5,526,rpc,0.031051964512040564
944,6,511,rpc,0.0019569471624266144
945,9,238,rpc,0.0020230314347961407
946,6,511,memcached,0.638747553816047
947,7,109,memcached,0.2487732024749307
948,9,500,memcached,0.3097142857142857
949,13,42,memcached,0.2076884445053193
950,13,101,memcached,0.3862302896956361
951,5,526,db,0.5671736375158428
952,7,1653,db,0.2686025408348457
953,9,238,db,0.05368814192343605
954,9,500,db,0.08799999999999998
955,2,171,mq,0.00562464235369649
956,3,1130,mq,0.0006033789219629927
957,14,167,mq,0.03792415169660679
958,14,916,mq,0.17358078602620086
959,4,880,rpc,0.0011363636363636365
960,8,280,rpc,0.3867857142857143
961,11,284,rpc,0.00035211267605633805
962,2,171,memcached,0.9076470013538241
963,14,916,memcached,0.8187772925764192
964,2,171,db,0.015673631174196456
965,3,735,db,0.0021379980563654023
966,5,45,db,0.11979551008480804
967,7,813,db,0.11193111931119312
968,8,280,db,0.3246428571428572
969,11,284,db,0.0031690140845070424
970,14,167,db,0.471057884231537
971,14,443,db,0.002257336343115124
972,3,735,mq,0.0003498542274052478
973,5,45,mq,0.031950264764345294
974,11,284,mq,0.1584507042253521
975,2,171,rpc,0.06905888428310238
976,3,735,rpc,0.00793002915451895
977,3,1130,rpc,0.0029364440868865646
978,3,735,memcached,0.9895821185617104
979,8,280,memcached,0.2835714285714285
980,11,284,memcached,0.8380281690140846
981,13,431,memcached,0.8488564799469671
982,14,167,memcached,0.467065868263473
983,3,1130,db,0.0020514883346741753
984,2,171,http,0.0019958408351826253
985,5,45,http,0.0007231647126447838
986,7,813,mq,0.1070110701107011
987,8,280,mq,0.005
988,13,431,mq,0.08054358634405037
989,14,443,mq,0.09932279909706546
990,1,989,rpc,0.11678463094034378
991,5,45,rpc,0.07961234261052187
992,13,431,rpc,0.0009943652635067948
993,14,167,rpc,0.023952095808383242
994,1,989,memcached,0.8832153690596563
995,3,1130,memcached,0.994408688656476
996,4,880,memcached,0.9988636363636364
997,5,45,memcached,0.7679187178276798
998,7,813,memcached,0.7810578105781057
999,14,443,memcached,0.8984198645598194
1000,13,431,db,0.06960556844547564
1001,14,916,db,0.007641921397379912
1002,1,101,http,0.000603785544117326
1003,2,10,http,0.006001132278616164
1004,3,79,http,0.0042759831997797966
1005,10,2,http,0.011378347816299969
1006,5,155,mq,0.06626928471248247
1007,14,286,mq,0.04615384615384616
1008,22,101,mq,0.0297029702970297
1009,1,101,rpc,0.2726078071383296
1010,2,1065,rpc,0.13502347417840374
1011,5,155,rpc,0.04326788218793827
1012,6,139,rpc,0.05024551787141715
1013,11,90,rpc,0.8267124856815578
1014,13,330,rpc,0.014646464646464644
1015,2,10,memcached,0.5475520870408589
1016,3,2122,memcached,0.9948162111215834
1017,4,110,memcached,0.7511213833247734
1018,5,155,memcached,0.626227208976157
1019,10,2,memcached,0.19350988325963686
1020,13,330,memcached,0.5838383838383839
1021,14,286,memcached,0.4503496503496504
1022,2,643,db,0.07620528771384137
1023,2,1065,db,0.00018779342723004687
1024,3,79,db,0.025230478230114768
1025,4,110,db,0.12803458311932872
1026,5,155,db,0.26423562412342233
1027,6,139,db,0.2037227360968369
1028,13,330,db,0.3191919191919192
1029,2,643,http,0.001777382803821373
1030,1,101,mq,0.0342327279085524
1031,2,643,rpc,0.031548544767829374
1032,2,1084,rpc,0.10854858548585487
1033,3,79,rpc,0.1106418329502498
1034,4,110,rpc,0.10810648861496328
1035,5,364,rpc,0.008241758241758242
1036,6,493,rpc,0.0020283975659229213
1037,14,286,rpc,0.08811188811188811
1038,2,1065,memcached,0.8644131455399059
1039,5,364,memcached,0.1510989010989011
1040,6,493,memcached,0.9979716024340772
1041,22,101,memcached,0.0297029702970297
1042,2,10,db,0.1753861203552109
1043,2,1084,db,0.0003075030750307503
1044,5,364,db,0.7692307692307692
1045,10,2,db,0.3478710777310737
1046,22,101,db,0.18811881188118806
1047,2,1065,http,0.0003755868544600939
1048,2,10,mq,0.030172388863183394
1049,3,79,mq,0.01766501950962695
1050,4,110,mq,0.012737544940934776
1051,5,364,mq,0.07142857142857142
1052,6,139,mq,0.052757793764988
1053,10,2,mq,0.12619661379399494
1054,11,90,mq,0.02016036655211909
1055,13,330,mq,0.08232323232323231
1056,17,165,mq,0.021212121212121213
1057,2,10,rpc,0.24088827146212946
1058,3,2122,rpc,0.00471253534401508
1059,8,326,rpc,0.8554447852760737
1060,10,2,rpc,0.3210440773989944
1061,17,165,rpc,0.7757575757575758
1062,22,101,rpc,0.7524752475247525
1063,1,101,memcached,0.5565837212860354
1064,2,643,memcached,0.8904687847145077
1065,2,1084,memcached,0.8911439114391144
1066,3,79,memcached,0.8421866861102287
1067,6,139,memcached,0.6932739522667583
1068,8,326,memcached,0.05943251533742331
1069,11,90,memcached,0.06886597938144348
1070,17,165,memcached,0.16666666666666666
1071,1,101,db,0.1359719581229647
1072,3,2122,db,0.000471253534401508
1073,8,326,db,0.08512269938650308
1074,11,90,db,0.08426116838487982
1075,14,286,db,0.4153846153846154
1076,17,165,db,0.03636363636363636
1077,4,17,rpc,0.3813398219491441
1078,17,4,rpc,0.42238502779894577
1079,1,537,memcached,0.8000876328184905
1080,4,347,memcached,0.6329250720461094
1081,9,415,memcached,0.010843373493975905
1082,13,529,memcached,0.8544423440453686
1083,14,539,memcached,0.8534322820037106
1084,4,347,db,0.2871037463976945
1085,2,299,http,0.0015842281288505546
1086,4,17,http,0.03693447427344127
1087,17,4,http,9.92014285005704e-05
1088,1,537,mq,0.0006572461386789353
1089,2,299,mq,0.0002640380214750924
1090,4,17,mq,0.01386119353977095
1091,4,347,mq,0.009726224783861672
1092,9,415,mq,0.003614457831325301
1093,10,1168,mq,0.19606164383561644
1094,14,539,mq,0.14471243042671614
1095,17,4,mq,0.06724616834482416
1096,2,299,rpc,0.032036613272311214
1097,3,1534,rpc,0.002346805736636245
1098,4,347,rpc,0.0702449567723343
1099,3,1994,memcached,0.9974924774322969
1100,5,646,memcached,0.7848297213622291
1101,6,666,memcached,0.9984984984984984
1102,10,1168,memcached,0.803082191780822
1103,1,537,db,0.10198269251834813
1104,2,299,db,0.03502904418236226
1105,4,17,db,0.02754586693202229
1106,5,646,db,0.21517027863777088
1107,9,415,db,0.08313253012048194
1108,13,529,db,0.06521739130434782
1109,17,4,db,0.170495691501594
1110,3,1534,mq,0.00013037809647979142
1111,13,529,mq,0.08034026465028354
1112,1,537,rpc,0.0972724285244824
1113,2,1056,rpc,0.1587752525252525
1114,3,1994,rpc,0.0020060180541624875
1115,6,666,rpc,0.0015015015015015015
1116,9,415,rpc,0.9024096385542169
1117,2,299,memcached,0.9310860763950004
1118,2,1056,memcached,0.8412247474747474
1119,3,1534,memcached,0.9966101694915256
1120,4,17,memcached,0.5403186433056218
1121,17,4,memcached,0.3397739109261355
1122,3,1534,db,0.0009126466753585398
1123,3,1994,db,0.0005015045135406219
1124,10,1168,db,0.0008561643835616438
1125,14,539,db,0.0018552875695732839
1126,1,123,http,0.0005347753569532015
1127,3,803,http,9.224666758913333e-05
1128,2,274,mq,0.0008809463881198088
1129,4,695,mq,0.0004796163069544365
1130,1,123,rpc,0.16153581499016476
1131,2,274,rpc,0.05122073999496602
1132,4,695,rpc,0.3299760191846523
1133,4,1106,rpc,0.003616636528028933
1134,12,384,rpc,0.0026041666666666665
1135,12,723,rpc,0.0013831258644536654
1136,2,274,memcached,0.8980619179461368
1137,3,803,memcached,0.9932659932659932
1138,4,1106,memcached,0.9963833634719712
1139,4,4658,memcached,0.5040790038643195
1140,12,723,memcached,0.950207468879668
1141,2,274,db,0.049270072992700746
1142,4,695,db,0.07386091127098321
1143,5,702,db,0.21296296296296294
1144,7,248,db,0.4337557603686637
1145,12,79,db,0.15246132208157528
1146,12,384,db,0.07552083333333333
1147,12,723,db,0.048409405255878286
1148,18,104,db,0.5458144796380091
1149,19,133,db,0.3984962406015037
1150,1,123,mq,0.013002894518365593
1151,3,803,mq,0.0001844933351782667
1152,6,2741,mq,1.0
1153,12,79,mq,0.03614627285513362
1154,3,803,rpc,0.0048429500484295
1155,3,1000,rpc,0.0030000000000000005
1156,7,248,rpc,0.3928571428571429
1157,18,104,rpc,0.14592760180995476
1158,1,1052,memcached,0.9961977186311788
1159,3,1000,memcached,0.9954375
1160,4,695,memcached,0.5956834532374101
1161,5,702,memcached,0.787037037037037
1162,7,248,memcached,0.16474654377880185
1163,3,803,db,0.0016143166828098338
1164,2,274,http,0.0005663226780770197
1165,3,1000,mq,0.0001875
1166,7,248,mq,0.008640552995391706
1167,18,104,mq,0.07126696832579182
1168,19,133,mq,0.005639097744360902
1169,1,1052,rpc,0.0038022813688212928
1170,4,624,rpc,0.01842948717948718
1171,12,79,rpc,0.472433192686357
1172,19,133,rpc,0.2255639097744361
1173,1,123,memcached,0.760779650114808
1174,4,624,memcached,0.9551282051282052
1175,12,79,memcached,0.3389592123769338
1176,12,384,memcached,0.921875
1177,18,104,memcached,0.2369909502262444
1178,19,133,memcached,0.3703007518796992
1179,1,123,db,0.06414686501970822
1180,3,1000,db,0.0013750000000000006
1181,4,624,db,0.02644230769230769
1182,4,4658,db,0.4959209961356805
1183,3,755,mq,0.00047829286239882255
1184,4,385,mq,0.025602968460111317
1185,8,683,rpc,0.9799902391410444
1186,1,698,memcached,0.862566516577978
1187,3,755,memcached,0.9931935246504784
1188,8,495,memcached,0.06320346320346322
1189,13,457,memcached,0.8568927789934353
1190,16,109,memcached,0.8461538461538463
1191,1,698,db,0.004604993860008186
1192,3,755,db,0.002207505518763797
1193,4,385,db,0.20964749536178107
1194,5,658,db,0.21580547112462006
1195,8,683,db,0.017569546120058566
1196,13,457,db,0.06477024070021882
1197,6,417,mq,0.026378896882494004
1198,13,457,mq,0.07702407002188184
1199,2,2496,rpc,0.0004006410256410257
1200,3,755,rpc,0.004120676968359088
1201,4,385,rpc,0.1981447124304267
1202,6,417,rpc,0.002398081534772182
1203,16,109,rpc,0.08539167254763587
1204,5,658,memcached,0.78419452887538
1205,8,683,memcached,0.002440214738897023
1206,6,417,db,0.3441247002398081
1207,7,583,db,0.02401372212692968
1208,7,681,db,0.00881057268722467
1209,1,698,mq,0.05362259516987311
1210,2,2496,mq,0.0004006410256410257
1211,7,681,mq,0.002936857562408223
1212,16,109,mq,0.03246294989414256
1213,1,698,rpc,0.07920589439214082
1214,1,959,rpc,0.00521376433785193
1215,7,583,rpc,0.9742710120068612
1216,7,681,rpc,0.02643171806167401
1217,8,495,rpc,0.713997113997114
1218,13,457,rpc,0.001312910284463895
1219,1,959,memcached,0.7535627389641988
1220,2,2496,memcached,0.9979967948717948
1221,4,385,memcached,0.5666048237476808
1222,6,417,memcached,0.6270983213429256
1223,7,583,memcached,0.0017152658662092624
1224,7,681,memcached,0.9618208516886932
1225,1,959,db,0.2412234966979493
1226,2,2496,db,0.001201923076923077
1227,8,495,db,0.2227994227994228
1228,16,109,db,0.035991531404375436
1229,3,473,http,8.861769062298235e-05
1230,1,949,mq,0.001053740779768177
1231,2,1210,mq,0.0008264462809917355
1232,3,1316,mq,0.00015197568389057752
1233,4,386,mq,0.018504811250925242
1234,14,446,mq,0.00043470302919374013
1235,1,949,rpc,0.9536354056902002
1236,3,473,rpc,0.009418794546214129
1237,4,386,rpc,0.007031828275351593
1238,15,2688,rpc,0.04799107142857143
1239,1,949,db,0.03161222339304531
1240,3,1316,db,0.0007598784194528874
1241,4,386,db,0.08179126572908955
1242,3,586,http,0.00011871197507048523
1243,4,27,http,0.028162701184543962
1244,3,473,mq,0.0003924497727589221
1245,3,586,mq,0.00912598308354355
1246,4,27,mq,0.0215162271100632
1247,27,4,mq,0.2023809523809524
1248,2,1210,rpc,0.0008264462809917355
1249,3,586,rpc,0.006929811544739577
1250,3,1316,rpc,0.0022796352583586625
1251,4,27,rpc,0.30539855289811835
1252,14,446,rpc,0.0060858424087123645
1253,27,4,rpc,0.011904761904761904
1254,3,473,memcached,0.98647947234495
1255,3,1316,memcached,0.996808510638298
1256,4,27,memcached,0.6082411737054355
1257,4,386,memcached,0.8926720947446336
1258,27,4,memcached,0.5952380952380952
1259,2,1210,db,0.002479338842975207
1260,2,1340,rpc,0.0029850746268656717
1261,1,949,memcached,0.0136986301369863
1262,2,1210,memcached,0.9958677685950412
1263,2,1340,memcached,0.9970149253731344
1264,3,586,memcached,0.9812880249295144
1265,14,446,memcached,0.9929989933193007
1266,15,2688,memcached,0.3184523809523809
1267,3,473,db,0.003620665645453282
1268,3,586,db,0.0025374684671316205
1269,4,27,db,0.03668134510183905
1270,14,446,db,0.0004804612427930813
